"FEATURE_ID","FEATURE_NAME","FEATURE_CLASS","STATE_ALPHA","STATE_NUMERIC","COUNTY_NAME","COUNTY_NUMERIC","PRIMARY_LAT_DMS","PRIM_LONG_DMS","PRIM_LAT_DEC","PRIM_LONG_DEC","SOURCE_LAT_DMS","SOURCE_LONG_DMS","SOURCE_LAT_DEC","SOURCE_LONG_DEC","ELEV_IN_M","ELEV_IN_FT","MAP_NAME","DATE_CREATED","DATE_EDITED","Town","Address"
2402876,"South Rosemary Census Designated Place","Census","NC",37,"Halifax",83,"362647N","0774223W",36.446285,-77.7064482,NA,NA,NA,NA,74,243,"Roanoke Rapids","3/10/2008","8/18/2015","Roanoke Rapids","52 Mallow Ln, Roanoke Rapids, NC 27870, USA"
2402882,"South Weldon Census Designated Place","Census","NC",37,"Halifax",83,"362449N","0773609W",36.4135527,-77.6024244,NA,NA,NA,NA,23,75,"Weldon","3/10/2008","8/18/2015","Weldon","1211 Sycamore St, Weldon, NC 27890, USA"
2402887,"Spivey's Corner Census Designated Place","Census","NC",37,"Sampson",163,"351154N","0782857W",35.1982244,-78.4825614,NA,NA,NA,NA,58,190,"Timothy","3/10/2008","8/19/2015","Dunn","8132 Newton Grove Hwy, Dunn, NC 28334, USA"
2402948,"Unorganized Territory of Camp Lejeune","Civil","NC",37,"Onslow",133,"343714N","0772302W",34.6205915,-77.3838416,NA,NA,NA,NA,0,0,"Sneads Ferry","3/10/2008","1/25/2013","Jacksonville","NC-172, Sneads Ferry, NC 28460, USA"
2402950,"Unorganized Territory of Hofmann Forest","Civil","NC",37,"Onslow",133,"345236N","0772242W",34.8767581,-77.3782368,NA,NA,NA,NA,15,49,"Jacksonville NW","3/10/2008","1/25/2013","Jacksonville","Unnamed Road, Maysville, NC 28555, USA"
2402963,"Vann Crossroads Census Designated Place","Census","NC",37,"Sampson",163,"351011N","0782410W",35.1696062,-78.4026389,NA,NA,NA,NA,56,184,"Timothy","3/10/2008","8/18/2015","Clinton","4180 Church Rd, Clinton, NC 28328, USA"
2403045,"Wrightsboro Census Designated Place","Census","NC",37,"New Hanover",129,"341722N","0775518W",34.2895175,-77.9216862,NA,NA,NA,NA,10,33,"Castle Hayne","3/10/2008","8/18/2015","Wilmington","2605 Castle Hayne Rd, Wilmington, NC 28401, USA"
2403165,"Keener Census Designated Place","Census","NC",37,"Sampson",163,"350647N","0781834W",35.1130489,-78.3093428,NA,NA,NA,NA,52,171,"Clinton North","3/10/2008","8/19/2015","Clinton","2-510 Ashford Rd, Clinton, NC 28328, USA"
2403177,"Kings Grant Census Designated Place","Census","NC",37,"New Hanover",129,"341559N","0775157W",34.2664672,-77.8658814,NA,NA,NA,NA,7,23,"Scotts Hill","3/10/2008","8/19/2015","Wilmington","1301 Avon Ct, Wilmington, NC 28405, USA"
2403179,"Kirkland Census Designated Place (historical)","Census","NC",37,"New Hanover",129,"341902N","0774748W",34.3171853,-77.796717,NA,NA,NA,NA,13,43,"Scotts Hill","3/10/2008","9/3/2010","Wilmington","Unnamed Road, Wilmington, NC 28411, USA"
2403255,"Mar-Mac Census Designated Place","Census","NC",37,"Wayne",191,"352004N","0780316W",35.3344576,-78.0545151,NA,NA,NA,NA,34,112,"Southwest Goldsboro","3/10/2008","8/18/2015","Goldsboro","234 Sandhill Dr, Goldsboro, NC 27530, USA"
2403260,"Masonboro Census Designated Place (historical)","Census","NC",37,"New Hanover",129,"341020N","0775200W",34.1722481,-77.8665823,NA,NA,NA,NA,7,23,"Wrightsville Beach","3/10/2008","","Wilmington","3813 Doe Clearing Ct, Wilmington, NC 28409, USA"
2403320,"Murraysville Census Designated Place","Census","NC",37,"New Hanover",129,"341731N","0775034W",34.2919273,-77.8428974,NA,NA,NA,NA,10,33,"Scotts Hill","3/10/2008","8/19/2015","Wilmington","6727 Creek Ridge Rd, Wilmington, NC 28411, USA"
2403323,"Myrtle Grove Census Designated Place","Census","NC",37,"New Hanover",129,"340723N","0775300W",34.1230098,-77.8833631,NA,NA,NA,NA,8,26,"Carolina Beach","3/10/2008","8/19/2015","Wilmington","6261 Sentry Oaks Dr, Wilmington, NC 28409, USA"
2403330,"Neuse Forest Census Designated Place","Census","NC",37,"Craven",49,"345758N","0765624W",34.9660106,-76.9399311,NA,NA,NA,NA,8,26,"Havelock","3/10/2008","8/19/2015","New Bern","205 Wadkins Blvd, New Bern, NC 28560, USA"
2403370,"Ogden Census Designated Place","Census","NC",37,"New Hanover",129,"341556N","0774748W",34.2656314,-77.7965968,NA,NA,NA,NA,3,10,"Scotts Hill","3/10/2008","8/18/2015","Wilmington","306 E Bedford Rd, Wilmington, NC 28411, USA"
2403422,"Piney Green Census Designated Place","Census","NC",37,"Onslow",133,"344500N","0771916W",34.7500749,-77.3210707,NA,NA,NA,NA,1,3,"Kellum","3/10/2008","8/19/2015","Jacksonville","103 Stepping Stone Trail, Jacksonville, NC 28546, USA"
2403426,"Plain View Census Designated Place","Census","NC",37,"Sampson",163,"351445N","0783348W",35.2456992,-78.5633486,NA,NA,NA,NA,60,197,"Mingo","3/10/2008","8/18/2015","Dunn","459 Hawley Rd, Dunn, NC 28334, USA"
2403454,"Pumpkin Center Census Designated Place","Census","NC",37,"Onslow",133,"344710N","0772154W",34.786146,-77.3649118,NA,NA,NA,NA,12,39,"Kellum","3/10/2008","8/18/2015","Jacksonville","521 Fox Run Rd, Jacksonville, NC 28546, USA"
2403518,"City of Dunn","Civil","NC",37,"Harnett",85,"351841N","0783652W",35.3113149,-78.6143566,NA,NA,NA,NA,61,200,"Dunn","3/10/2008","1/17/2013","Dunn","503 W Edgerton St, Dunn, NC 28334, USA"
2403521,"City of Durham","Civil","NC",37,"Durham",63,"355850N","0785418W",35.9805125,-78.9051101,NA,NA,NA,NA,114,374,"Southwest Durham","3/10/2008","1/16/2013","Durham","1312 S Roxboro St, Durham, NC 27707, USA"
2403709,"City of Goldsboro","Civil","NC",37,"Wayne",191,"352245N","0775824W",35.3792539,-77.9732253,NA,NA,NA,NA,33,108,"Northeast Goldsboro","3/10/2008","1/17/2013","Goldsboro","1512-1580 US-70 BUS, Goldsboro, NC 27530, USA"
2403753,"City of Greenville","Civil","NC",37,"Pitt",147,"353545N","0772235W",35.5958613,-77.3763987,NA,NA,NA,NA,9,30,"Greenville SW","3/10/2008","1/17/2013","Greenville","1601 Evans St, Greenville, NC 27834, USA"
2403787,"City of Hamlet","Civil","NC",37,"Richmond",153,"345321N","0794236W",34.8890509,-79.7099469,NA,NA,NA,NA,123,404,"Hamlet","3/10/2008","1/17/2013","Hamlet","203 Hylan Ave, Hamlet, NC 28345, USA"
2403889,"City of Boiling Spring Lakes","Civil","NC",37,"Brunswick",19,"340156N","0780405W",34.0322028,-78.0680505,NA,NA,NA,NA,15,49,"Funston","3/10/2008","1/16/2013","Southport","3059 George II Hwy, Southport, NC 28461, USA"
2404081,"City of Clinton","Civil","NC",37,"Sampson",163,"350003N","0781956W",35.0007609,-78.3321518,NA,NA,NA,NA,45,148,"Clinton North","3/10/2008","1/16/2013","Clinton","535 Edgar St, Clinton, NC 28328, USA"
2404147,"City of Creedmoor","Civil","NC",37,"Granville",77,"360720N","0784041W",36.1221771,-78.6779301,NA,NA,NA,NA,104,341,"Creedmoor","3/10/2008","1/15/2013","Creedmoor","371-407 NC-56, Creedmoor, NC 27522, USA"
2404358,"City of New Bern","Civil","NC",37,"Craven",49,"350548N","0770423W",35.096735,-77.0731143,NA,NA,NA,NA,5,16,"New Bern","3/10/2008","1/15/2013","New Bern","1904 Stimpson St, New Bern, NC 28562, USA"
2404401,"City of Northwest","Civil","NC",37,"Brunswick",19,"341854N","0780843W",34.3148798,-78.1453055,NA,NA,NA,NA,17,56,"Acme","3/10/2008","1/15/2013","Leland","4809 Old Blue Banks Rd NE, Leland, NC 28451, USA"
2404455,"City of Oxford","Civil","NC",37,"Granville",77,"361855N","0783506W",36.3153668,-78.5849897,NA,NA,NA,NA,138,453,"Oxford","3/10/2008","1/17/2013","Oxford","201-205 Railroad Ave, Oxford, NC 27565, USA"
2404590,"City of Raleigh","Civil","NC",37,"Wake",183,"354956N","0783839W",35.8321767,-78.644116,NA,NA,NA,NA,86,282,"Raleigh West","3/10/2008","1/17/2013","Raleigh","320 Hillandale Dr, Raleigh, NC 27609, USA"
2404628,"City of Roanoke Rapids","Civil","NC",37,"Halifax",83,"362643N","0773857W",36.4453686,-77.6491107,NA,NA,NA,NA,42,138,"Roanoke Rapids","3/10/2008","1/17/2013","Roanoke Rapids","874 E 13th St, Roanoke Rapids, NC 27870, USA"
2404630,"Town of Robbins","Civil","NC",37,"Moore",125,"352549N","0793501W",35.4303323,-79.5835588,NA,NA,NA,NA,136,446,"Robbins","3/10/2008","1/16/2013","Robbins","267 Hemp St, Robbins, NC 27325, USA"
2404637,"City of Rockingham","Civil","NC",37,"Richmond",153,"345620N","0794538W",34.9388972,-79.7606761,NA,NA,NA,NA,82,269,"Rockingham","3/10/2008","1/15/2013","Rockingham","1004 Leak St, Rockingham, NC 28379, USA"
2404643,"City of Rocky Mount","Civil","NC",37,"Nash",127,"355803N","0774818W",35.9675457,-77.8049314,NA,NA,NA,NA,27,89,"Rocky Mount","3/10/2008","1/16/2013","Rocky Mount","821 Benvenue Rd, Rocky Mount, NC 27804, USA"
2404652,"City of Roxboro","Civil","NC",37,"Person",145,"362325N","0785852W",36.390392,-78.9811243,NA,NA,NA,NA,206,676,"Roxboro","3/10/2008","1/17/2013","Roxboro","224 Academy St, Roxboro, NC 27573, USA"
2404663,"City of Havelock","Civil","NC",37,"Craven",49,"345428N","0765355W",34.9078536,-76.8985,NA,NA,NA,NA,7,23,"Havelock","3/10/2008","1/16/2013","Havelock","F St, Havelock, NC 28532, USA"
2404683,"City of Henderson","Civil","NC",37,"Vance",181,"361933N","0782457W",36.3257851,-78.4157573,NA,NA,NA,NA,135,443,"Henderson","3/10/2008","1/16/2013","Henderson","527 Granite St, Henderson, NC 27536, USA"
2404784,"City of Jacksonville","Civil","NC",37,"Onslow",133,"344356N","0772346W",34.7323055,-77.3961967,NA,NA,NA,NA,0,0,"Jacksonville South","3/10/2008","1/16/2013","Tarawa Terrace","Camp Knox Rd, Jacksonville, NC 28543, USA"
2404838,"City of Kinston","Civil","NC",37,"Lenoir",107,"351629N","0773538W",35.2747808,-77.5937888,NA,NA,NA,NA,25,82,"Kinston","3/10/2008","1/15/2013","Kinston","1109 Carey Rd, Kinston, NC 28501, USA"
2404892,"City of Laurinburg","Civil","NC",37,"Scotland",165,"344535N","0792841W",34.7596267,-79.478122,NA,NA,NA,NA,68,223,"Laurinburg","3/10/2008","1/15/2013","Laurinburg","300-360 Plaza Rd, Laurinburg, NC 28352, USA"
2405118,"Town of Aberdeen","Civil","NC",37,"Moore",125,"350806N","0792554W",35.1350147,-79.431548,NA,NA,NA,NA,116,381,"Southern Pines","3/10/2008","1/16/2013","Aberdeen","220 Keith St, Aberdeen, NC 28315, USA"
2405137,"Town of Alliance","Civil","NC",37,"Pamlico",137,"350837N","0764830W",35.1435081,-76.8084609,NA,NA,NA,NA,0,0,"Bayboro","3/10/2008","1/15/2013","Bayboro","201 Cooper Rd, Bayboro, NC 28515, USA"
2405152,"Town of Angier","Civil","NC",37,"Harnett",85,"353025N","0784422W",35.5068957,-78.7395115,NA,NA,NA,NA,90,295,"Angier","3/10/2008","1/17/2013","Angier","19 S Broad St E, Angier, NC 27501, USA"
2405157,"Town of Apex","Civil","NC",37,"Wake",183,"354336N","0785140W",35.7266566,-78.8611782,NA,NA,NA,NA,131,430,"Apex","3/10/2008","1/16/2013","Apex","501 Correnna St, Apex, NC 27502, USA"
2405159,"Town of Arapahoe","Civil","NC",37,"Pamlico",137,"350117N","0764933W",35.0214672,-76.8259598,NA,NA,NA,NA,13,43,"Arapahoe","3/10/2008","1/17/2013","Arapahoe","8394 NC-306, Arapahoe, NC 28510, USA"
2405178,"Town of Atkinson","Civil","NC",37,"Pender",141,"343139N","0781011W",34.5274581,-78.1697086,NA,NA,NA,NA,19,62,"Atkinson","3/10/2008","1/16/2013","Atkinson","100-198 S Railroad St, Atkinson, NC 28421, USA"
2405180,"Town of Atlantic Beach","Civil","NC",37,"Carteret",31,"344203N","0764429W",34.7009669,-76.7413176,NA,NA,NA,NA,3,10,"Beaufort","3/10/2008","1/17/2013","Atlantic Beach","219 W Fort Macon Rd, Atlantic Beach, NC 28512, USA"
2405188,"Town of Autryville","Civil","NC",37,"Sampson",163,"345947N","0783828W",34.9964536,-78.6411793,NA,NA,NA,NA,34,112,"Autryville","3/10/2008","1/16/2013","Autryville","300-398 W Railroad St, Autryville, NC 28318, USA"
2405193,"Town of Ayden","Civil","NC",37,"Pitt",147,"352811N","0772508W",35.4697895,-77.4187584,NA,NA,NA,NA,18,59,"Ayden","3/10/2008","1/16/2013","Ayden","4217B Pitt St, Ayden, NC 28513, USA"
2405197,"Town of Bailey","Civil","NC",37,"Nash",127,"354650N","0780647W",35.7806139,-78.1129235,NA,NA,NA,NA,76,249,"Bailey","3/10/2008","1/16/2013","Bailey","6167 Pine St, Bailey, NC 27807, USA"
2405218,"Town of Bayboro","Civil","NC",37,"Pamlico",137,"350851N","0764609W",35.1475214,-76.7692215,NA,NA,NA,NA,2,7,"Bayboro","3/10/2008","1/15/2013","Bayboro","122 Tingle Ave, Bayboro, NC 28515, USA"
2405222,"Town of Beaufort","Civil","NC",37,"Carteret",31,"344340N","0763859W",34.727868,-76.6498236,NA,NA,NA,NA,2,7,"Beaufort","3/10/2008","1/16/2013","Beaufort","106 Angela Rd, Beaufort, NC 28516, USA"
2405238,"Town of Belville","Civil","NC",37,"Brunswick",19,"341309N","0775954W",34.2192121,-77.9984503,NA,NA,NA,NA,7,23,"Wilmington","3/10/2008","1/16/2013","Leland","10117 Chappell Loop Rd SE, Leland, NC 28451, USA"
2405242,"Town of Benson","Civil","NC",37,"Johnston",101,"352309N","0783237W",35.3859674,-78.5434823,NA,NA,NA,NA,71,233,"Benson","3/10/2008","1/16/2013","Benson","409 N Market St, Benson, NC 27504, USA"
2405253,"Town of Bethel","Civil","NC",37,"Pitt",147,"354826N","0772234W",35.807216,-77.3761458,NA,NA,NA,NA,21,69,"Conetoe","3/10/2008","1/16/2013","Bethel","101-199 Pitt St, Bethel, NC 27812, USA"
2405259,"Town of Beulaville","Civil","NC",37,"Duplin",61,"345522N","0774621W",34.9227939,-77.7725317,NA,NA,NA,NA,25,82,"Beulaville","3/10/2008","1/15/2013","Beulaville","117 Thomas St, Beulaville, NC 28518, USA"
2405292,"Town of Boardman","Civil","NC",37,"Columbus",47,"342611N","0785649W",34.4363512,-78.9470067,NA,NA,NA,NA,27,89,"Evergreen","3/10/2008","1/16/2013","Evergreen","10769 Old U.S. 74, Evergreen, NC 28438, USA"
2405295,"Town of Bogue","Civil","NC",37,"Carteret",31,"344151N","0770151W",34.6974449,-77.0307895,NA,NA,NA,NA,5,16,"Swansboro","3/10/2008","1/16/2013","Newport","5243-5289 NC-24, Bogue, NC 28570, USA"
2405298,"Town of Bolivia","Civil","NC",37,"Brunswick",19,"340412N","0780851W",34.0699253,-78.1473648,NA,NA,NA,NA,13,43,"Bolivia","3/10/2008","1/15/2013","Bolivia","3987 US-17 BUS, Bolivia, NC 28422, USA"
2405300,"Town of Bolton","Civil","NC",37,"Columbus",47,"341902N","0782344W",34.3171817,-78.3956255,NA,NA,NA,NA,18,59,"Lake Waccamaw East","3/10/2008","1/16/2013","Bolton","846-998 Blacksmith St, Bolton, NC 28423, USA"
2405319,"Town of Bridgeton","Civil","NC",37,"Craven",49,"350751N","0770055W",35.1309102,-77.0153274,NA,NA,NA,NA,3,10,"Askin","3/10/2008","1/16/2013","New Bern","255 Pine Rd, New Bern, NC 28560, USA"
2405337,"Town of Brunswick","Civil","NC",37,"Columbus",47,"341716N","0784205W",34.2877903,-78.7012525,NA,NA,NA,NA,25,82,"Whiteville","3/10/2008","1/17/2013","Whiteville","1465 Vinson Blvd, Brunswick, NC 28424, USA"
2405343,"Town of Bunn","Civil","NC",37,"Franklin",69,"355733N","0781507W",35.9590591,-78.2518934,NA,NA,NA,NA,86,282,"Bunn West","3/10/2008","1/16/2013","Bunn","358-386 NC-98, Bunn, NC 27508, USA"
2405345,"Town of Burgaw","Civil","NC",37,"Pender",141,"343311N","0775500W",34.5531384,-77.9166358,NA,NA,NA,NA,15,49,"Burgaw","3/10/2008","1/16/2013","Burgaw","S Bickett St, Burgaw, NC 28425, USA"
2405358,"Town of Calabash","Civil","NC",37,"Brunswick",19,"335340N","0783326W",33.8945465,-78.5571321,NA,NA,NA,NA,13,43,"Calabash","3/10/2008","1/17/2013","Calabash","1028-1054 State Rd 1256, Calabash, NC 28467, USA"
2405366,"Town of Calypso","Civil","NC",37,"Duplin",61,"350917N","0780616W",35.1547846,-78.1044143,NA,NA,NA,NA,49,161,"Mount Olive","3/10/2008","1/16/2013","Calypso","100-198 NW Center St, Calypso, NC 28325, USA"
2405369,"Town of Cameron","Civil","NC",37,"Moore",125,"351933N","0791515W",35.3259001,-79.2541686,NA,NA,NA,NA,103,338,"Vass","3/10/2008","1/15/2013","Cameron","149 Goodman St, Cameron, NC 28326, USA"
2405376,"Town of Cape Carteret","Civil","NC",37,"Carteret",31,"344149N","0770326W",34.6969041,-77.057294,NA,NA,NA,NA,6,20,"Swansboro","3/10/2008","1/15/2013","Swansboro","230 Taylor Notion Rd, Cape Carteret, NC 28584, USA"
2405381,"Town of Carolina Beach","Civil","NC",37,"New Hanover",129,"340223N","0775346W",34.0398398,-77.8961297,NA,NA,NA,NA,4,13,"Carolina Beach","3/10/2008","1/15/2013","Carolina Beach","298 Winner Ave, Carolina Beach, NC 28428, USA"
2405382,"Town of Carolina Shores","Civil","NC",37,"Brunswick",19,"335428N","0783424W",33.9076798,-78.5732496,NA,NA,NA,NA,12,39,"Calabash","3/10/2008","1/17/2013","Calabash","8 Pinewood Dr, Carolina Shores, NC 28467, USA"
2405383,"Town of Carrboro","Civil","NC",37,"Orange",135,"355533N","0790516W",35.9259427,-79.0878145,NA,NA,NA,NA,149,489,"Chapel Hill","3/10/2008","1/16/2013","Carrboro","102 Webb Dr, Carrboro, NC 27510, USA"
2405498,"City of Southport","Civil","NC",37,"Brunswick",19,"335531N","0780110W",33.9253849,-78.0193145,NA,NA,NA,NA,6,20,"Southport","3/10/2008","1/15/2013","Southport","217 E Owens St, Southport, NC 28461, USA"
2405738,"City of Whiteville","Civil","NC",37,"Columbus",47,"341949N","0784205W",34.3303014,-78.7014323,NA,NA,NA,NA,24,79,"Whiteville","3/10/2008","1/16/2013","Whiteville","113 N Franklin St, Whiteville, NC 28472, USA"
2405754,"City of Wilmington","Civil","NC",37,"New Hanover",129,"341236N","0775310W",34.2100068,-77.8861082,NA,NA,NA,NA,13,43,"Wilmington","3/10/2008","1/17/2013","Wilmington","4600 Oleander Dr, Wilmington, NC 28403, USA"
2405840,"Town of Hillsborough","Civil","NC",37,"Orange",135,"360228N","0790549W",36.0409985,-79.097012,NA,NA,NA,NA,191,627,"Hillsborough","3/10/2008","1/15/2013","Hillsborough","Waterstone Dr, Hillsborough, NC 27278, USA"
2405844,"Town of Hobgood","Civil","NC",37,"Halifax",83,"360136N","0772338W",36.026737,-77.3939864,NA,NA,NA,NA,27,89,"Hobgood","3/10/2008","1/16/2013","Hobgood","408 W Commerce St, Hobgood, NC 27843, USA"
2405848,"Town of Hoffman","Civil","NC",37,"Richmond",153,"350153N","0793257W",35.0313227,-79.5491349,NA,NA,NA,NA,130,427,"Hoffman","3/10/2008","1/16/2013","Hoffman","236-240 Seaboard St, Hoffman, NC 28347, USA"
2405849,"Town of Holden Beach","Civil","NC",37,"Brunswick",19,"335442N","0781902W",33.9115593,-78.3171262,NA,NA,NA,NA,1,3,"Holden Beach","3/10/2008","1/16/2013","Supply","686 Ocean Blvd W, Supply, NC 28462, USA"
2405853,"Town of Holly Ridge","Civil","NC",37,"Onslow",133,"342837N","0773345W",34.4768915,-77.5625058,NA,NA,NA,NA,12,39,"Holly Ridge","3/10/2008","1/16/2013","Holly Ridge","238 Red Carnation Dr, Holly Ridge, NC 28445, USA"
2405854,"Town of Holly Springs","Civil","NC",37,"Wake",183,"353917N","0785017W",35.6546623,-78.8380918,NA,NA,NA,NA,127,417,"Apex","3/10/2008","1/17/2013","Holly Springs","305 W Holly Springs Rd, Holly Springs, NC 27540, USA"
2405860,"Town of Hookerton","Civil","NC",37,"Greene",79,"352523N","0773522W",35.4229761,-77.5893714,NA,NA,NA,NA,21,69,"Hookerton","3/10/2008","1/17/2013","Hookerton","210-298 S 4th St, Hookerton, NC 28538, USA"
2405884,"Town of Indian Beach","Civil","NC",37,"Carteret",31,"344124N","0765400W",34.689875,-76.8999164,NA,NA,NA,NA,0,0,"Salter Path","3/10/2008","1/16/2013","Emerald Isle","1700 Salter Path Rd, Indian Beach, NC 27575, USA"
2405934,"Town of Kenansville","Civil","NC",37,"Duplin",61,"345735N","0775758W",34.959652,-77.9661074,NA,NA,NA,NA,40,131,"Kenansville","3/10/2008","1/16/2013","Kenansville","417 S Main St, Kenansville, NC 28349, USA"
2405935,"Town of Kenly","Civil","NC",37,"Johnston",101,"353540N","0780728W",35.5944814,-78.1245281,NA,NA,NA,NA,62,203,"Kenly East","3/10/2008","1/17/2013","Kenly","104 N Gardner Ave, Kenly, NC 27542, USA"
2405955,"Town of Kittrell","Civil","NC",37,"Vance",181,"361319N","0782629W",36.2218076,-78.4412934,NA,NA,NA,NA,130,427,"Kittrell","3/10/2008","1/16/2013","Kittrell","38 Overton St, Kittrell, NC 27544, USA"
2405958,"Town of Knightdale","Civil","NC",37,"Wake",183,"354732N","0782950W",35.7920909,-78.4971361,NA,NA,NA,NA,78,256,"Knightdale","3/10/2008","1/16/2013","Knightdale","209 Mingocrest Dr, Knightdale, NC 27545, USA"
2405961,"Town of Kure Beach","Civil","NC",37,"New Hanover",129,"335956N","0775428W",33.9988162,-77.9077758,NA,NA,NA,NA,7,23,"Kure Beach","3/10/2008","1/15/2013","Kure Beach","310 K Avenue, Kure Beach, NC 28449, USA"
2405964,"Town of La Grange","Civil","NC",37,"Lenoir",107,"351823N","0774720W",35.3064199,-77.788897,NA,NA,NA,NA,33,108,"La Grange","3/10/2008","1/16/2013","La Grange","118 S Caswell St, La Grange, NC 28551, USA"
2405979,"Town of Lake Waccamaw","Civil","NC",37,"Columbus",47,"341912N","0783035W",34.3199482,-78.5096315,NA,NA,NA,NA,18,59,"Lake Waccamaw West","3/10/2008","1/15/2013","Lake Waccamaw","100 Columbia Ave, Lake Waccamaw, NC 28450, USA"
2406002,"Town of Leland","Civil","NC",37,"Brunswick",19,"341047N","0780122W",34.1798207,-78.0227185,NA,NA,NA,NA,8,26,"Winnabow","3/10/2008","1/16/2013","Leland","Low Country Blvd, Leland, NC 28451, USA"
2406020,"Town of Lillington","Civil","NC",37,"Harnett",85,"352403N","0784850W",35.4007155,-78.8139528,NA,NA,NA,NA,45,148,"Lillington","3/10/2008","1/17/2013","Lillington","315 S 1st St, Lillington, NC 27546, USA"
